critic_count,critic_score,developer,eu_sales,genre,global_sales,jp_sales,na_sales,name,other_sales,platform,publisher,rating,user_count,user_score,year_of_release
,,,0.07,Misc,0.26,0.0,0.18,Dora the Explorer: Game Boy Advance Video Volume 1,0.0,GBA,,,,,2004
65.0,88.0,Oddworld Inhabitants,0.06,Adventure,0.26,0.0,0.19,Oddworld: Stranger's Wrath,0.01,XB,Electronic Arts,T,58.0,9.1,2005
45.0,64.0,SNK Playmore,0.1,Fighting,0.26,0.0,0.13,King of Fighters: Maximum Impact,0.03,PS2,Ignition Entertainment,T,12.0,6.9,2004
,,,0.1,Fighting,0.26,0.0,0.14,Marvel Super Heroes vs. Street Fighter,0.02,PS,Virgin Interactive,,,,1998
17.0,70.0,Gust,0.04,Role-Playing,0.26,0.14,0.06,Atelier Ayesha: The Alchemist of Dusk,0.02,PS3,Tecmo Koei,T,120.0,6.6,2012
,,Neko Entertainment,0.0,Adventure,0.26,0.0,0.24,Bratz Ponyz 2,0.02,DS,Game Factory,E,,,2008
55.0,68.0,Gearbox Software,0.08,Shooter,0.26,0.02,0.12,Battleborn,0.04,PS4,Take-Two Interactive,T,402.0,6.8,2016
,,,0.0,Sports,0.26,0.26,0.0,J-League Pro Soccer Club wo Tsukurou!,0.0,SAT,Sega,,,,1996
,,Artech Studios,0.02,Simulation,0.26,0.0,0.21,Littlest Pet Shop: Friends,0.02,Wii,Electronic Arts,E,,,2009
7.0,64.0,"Machatin, Inc.",0.0,Simulation,0.26,0.0,0.24,We Cheer 2,0.02,Wii,Namco Bandai Games,E10+,,,2009
31.0,78.0,Surreal Software,0.1,Adventure,0.26,0.0,0.13,Drakan: The Ancients' Gates,0.03,PS2,Sony Computer Entertainment,M,39.0,9.0,2002
,,,0.04,Shooter,0.26,0.0,0.19,Call of Duty: Modern Warfare 3: Defiance,0.02,DS,Activision,,,,2011
,,,0.06,Misc,0.26,0.0,0.19,"SpongeBob SquarePants: Lights, Camera, Pants!",0.01,XB,THQ,,,,2005
30.0,75.0,Capcom,0.1,Action,0.26,0.02,0.12,Resident Evil: Revelations,0.02,X360,Capcom,M,170.0,7.4,2013
10.0,53.0,Robomodo,0.06,Sports,0.26,0.0,0.17,Tony Hawk: Shred,0.02,X360,Activision,E,10.0,6.6,2010
,,,0.0,Racing,0.26,0.24,0.0,Choro Q3,0.02,PS,Takara,,,,1998
60.0,74.0,Crispy's,0.0,Action,0.26,0.26,0.0,Tokyo Jungle,0.0,PS3,Sony Computer Entertainment,T,89.0,8.4,2012
,,,0.05,Platform,0.26,0.0,0.2,Lemony Snicket's A Series of Unfortunate Events,0.01,GC,Activision,,,,2004
55.0,54.0,Visceral Games,0.07,Shooter,0.26,0.0,0.16,Army of Two: The Devil's Cartel,0.02,X360,Electronic Arts,M,195.0,6.2,2013
75.0,80.0,SCE Japan Studio,0.08,Platform,0.26,0.02,0.11,Puppeteer,0.04,PS3,Sony Computer Entertainment Europe,E10+,236.0,8.5,2013
,,,0.07,Platform,0.26,0.0,0.18,Bionicle: Matoran Adventures,0.0,GBA,Electronic Arts,,,,2002
17.0,78.0,Ubisoft Shanghai,0.03,Action,0.26,0.0,0.2,Tom Clancy's Splinter Cell: Double Agent,0.03,PS3,Ubisoft,M,41.0,6.5,2007
,,,0.05,Simulation,0.26,0.13,0.07,Armored Core: Master of Arena,0.02,PS,From Software,,,,1999
,,,0.0,Strategy,0.26,0.26,0.0,Fire Emblem: Thracia 776,0.0,SNES,Nintendo,,,,1999
41.0,71.0,Capcom,0.02,Action,0.26,0.11,0.11,Resident Evil: Deadly Silence,0.01,DS,Capcom,M,36.0,8.4,2006
,,,0.01,Shooter,0.26,0.0,0.24,Desert Falcon,0.0,2600,Atari,,,,1987
39.0,47.0,Spark Unlimited,0.15,Shooter,0.26,0.0,0.08,Legendary,0.03,X360,Atari,M,87.0,7.1,2008
57.0,80.0,Ubisoft Montpellier,0.03,Action,0.26,0.0,0.2,Peter Jackson's King Kong: The Official Game of the Movie,0.02,X360,Ubisoft,T,79.0,7.5,2005
,,,0.0,Role-Playing,0.26,0.26,0.0,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,0.0,SAT,Hudson Soft,,,,1997
20.0,58.0,DC Studios,0.03,Platform,0.26,0.0,0.21,Rayman DS,0.02,DS,Ubisoft,E,19.0,7.6,2005
,,,0.0,Simulation,0.26,0.26,0.0,A.C.E.: Another Century's Episode 3: The Final,0.0,PS2,Banpresto,,,,2007
7.0,49.0,Tantalus Interactive,0.07,Racing,0.26,0.0,0.18,ATV: Quad Power Racing,0.0,GBA,Liquid Games,E,,,2002
,,Blue Fang Games,0.18,Strategy,0.26,0.0,0.04,Zoo Tycoon 2: Ultimate Collection,0.04,PC,Microsoft Game Studios,E,14.0,8.4,2008
,,,0.05,Sports,0.26,0.0,0.2,Backyard NFL Football,0.01,GC,Infogrames,,,,2002
15.0,79.0,Acclaim,0.06,Sports,0.26,0.0,0.19,All-Star Baseball 2003,0.01,XB,Acclaim Entertainment,E,7.0,8.1,2002
30.0,77.0,Left Field Productions,0.1,Racing,0.26,0.0,0.13,MTX Mototrax,0.03,PS2,Activision,E,9.0,8.1,2004
,,,0.21,Adventure,0.26,0.0,0.0,Tomb Raider: Underworld (Others sales),0.04,PS2,Eidos Interactive,,,,2009
,,,0.1,Sports,0.26,0.0,0.14,NHL Rock the Rink,0.02,PS,Electronic Arts,,,,1999
19.0,58.0,989 Sports,0.1,Sports,0.26,0.0,0.13,NBA ShootOut 2004,0.03,PS2,Sony Computer Entertainment,E,8.0,7.8,2003
,,,0.0,Strategy,0.26,0.25,0.0,Super Robot Taisen R,0.01,GBA,Banpresto,,,,2002
5.0,46.0,Gorilla Systems,0.0,Adventure,0.26,0.0,0.24,Nancy Drew: The Mystery of the Clue Bender Society,0.02,DS,Codemasters,E10+,5.0,3.6,2008
27.0,87.0,KCET,0.06,Platform,0.26,0.04,0.16,Castlevania: Harmony of Dissonance,0.0,GBA,Konami Digital Entertainment,T,39.0,8.2,2002
18.0,73.0,Studio Liverpool,0.1,Racing,0.26,0.0,0.13,Formula One 2001,0.03,PS2,Sony Computer Entertainment,E,5.0,6.0,2001
,,,0.0,Role-Playing,0.26,0.26,0.0,Doukyuusei if,0.0,SAT,NEC,,,,1996
,,Griptonite Games,0.11,Action,0.26,0.0,0.12,The Penguins of Madagascar,0.02,DS,THQ,E,,,2010
11.0,63.0,Amaze Entertainment,0.01,Adventure,0.26,0.0,0.23,Pirates of the Caribbean: Dead Man's Chest,0.02,DS,Disney Interactive Studios,T,7.0,8.6,2006
44.0,77.0,Black Isle Studios,0.06,Role-Playing,0.26,0.0,0.19,Baldur's Gate: Dark Alliance II,0.01,XB,Acclaim Entertainment,T,16.0,7.9,2004
25.0,68.0,Exient Entertainment,0.0,Sports,0.26,0.0,0.24,Madden NFL 2005,0.02,DS,Electronic Arts,E,7.0,7.7,2004
25.0,89.0,EA Sports,0.05,Sports,0.26,0.0,0.2,MVP Baseball 2004,0.01,GC,Electronic Arts,E,11.0,8.5,2004
34.0,73.0,Mitchell,0.01,Puzzle,0.26,0.11,0.13,Polarium,0.01,DS,Nintendo,E,17.0,8.4,2004
17.0,84.0,Capcom,0.07,Fighting,0.25,0.0,0.18,Super Street Fighter II: Turbo Revival,0.0,GBA,Ubisoft,T,10.0,7.4,2001
31.0,77.0,Totally Games,0.05,Simulation,0.25,0.0,0.19,Secret Weapons Over Normandy,0.01,XB,LucasArts,T,4.0,8.8,2003
54.0,94.0,Bethesda Softworks,0.2,Role-Playing,0.25,0.0,0.01,The Elder Scrolls IV: Oblivion,0.04,PC,Take-Two Interactive,M,2454.0,8.1,2006
,,,0.0,Sports,0.25,0.24,0.0,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,0.02,PS,Axela,,,,1998
,,,0.0,Strategy,0.25,0.25,0.0,Kidou Senshi Gundam: Giren no Yabou,0.0,SAT,Namco Bandai Games,,,,1998
51.0,79.0,Fuse Games Limited,0.0,Misc,0.25,0.02,0.21,Metroid Prime Pinball,0.02,DS,Nintendo,E,32.0,7.9,2005
12.0,56.0,Artificial Mind and Movement,0.1,Action,0.25,0.0,0.12,Teen Titans,0.03,PS2,THQ,E10+,17.0,8.6,2006
,,Mastiff,0.0,Shooter,0.25,0.0,0.24,Reload: Target Down,0.01,Wii,Mastiff,T,,,2010
11.0,71.0,Exient Entertainment,0.0,Sports,0.25,0.0,0.23,Madden NFL 08,0.02,DS,Electronic Arts,E,,,2007
,,,0.0,Misc,0.25,0.0,0.24,Spelling Challenges and more!,0.02,PSP,Crave Entertainment,,,,2007
,,,0.1,Role-Playing,0.25,0.0,0.14,Crusaders of Might and Magic,0.02,PS,3DO,,,,1999
,,Omega Force,0.06,Action,0.25,0.19,0.0,One Piece: Pirate Warriors 3,0.01,PS3,Namco Bandai Games,T,7.0,3.7,2015
,,"LucasArts, Krome Studios",0.01,Action,0.25,0.0,0.17,Star Wars The Clone Wars: Republic Heroes,0.08,PS2,LucasArts,T,9.0,8.3,2009
19.0,81.0,Hudson,0.04,Adventure,0.25,0.06,0.15,Bomberman Generation,0.01,GC,Vivendi Games,E,15.0,8.5,2002
14.0,74.0,Bugbear,0.15,Racing,0.25,0.0,0.03,Sega Rally Revo,0.07,PSP,Sega,E,9.0,7.2,2007
,,,0.25,Racing,0.25,0.0,0.0,TOCA Race Driver 2: Ultimate Racing Simulator,0.0,PSP,Codemasters,,,,2005
15.0,46.0,Opus,0.1,Sports,0.25,0.0,0.12,Surfing H3O,0.03,PS2,Take-Two Interactive,E,8.0,4.6,2000
,,,0.0,Strategy,0.25,0.25,0.0,Romance of the Three Kingdoms II,0.0,SNES,Tecmo Koei,,,,1991
,,Amaze Entertainment,0.07,Platform,0.25,0.0,0.18,Ice Age 2: The Meltdown,0.0,GBA,Vivendi Games,E,,,2006
,,,0.0,Action,0.25,0.0,0.23,The Suite Life of Zack & Cody: Tipton Trouble,0.02,DS,Disney Interactive Studios,,,,2006
,,,0.07,Role-Playing,0.25,0.0,0.16,Final Fantasy Type-0,0.02,XOne,Square Enix,,,,2015
32.0,69.0,EA Games,0.0,Racing,0.25,0.0,0.23,NASCAR 09,0.02,X360,Electronic Arts,E,15.0,7.8,2008
14.0,52.0,Activision Value,0.05,Misc,0.25,0.0,0.19,World Series of Poker,0.01,XB,Activision,E10+,,,2005
22.0,65.0,EA Games,0.01,Racing,0.25,0.0,0.22,NASCAR 09,0.02,PS3,Electronic Arts,E,10.0,7.5,2008
35.0,52.0,"Cyanide, Cyanide Studios",0.08,Role-Playing,0.25,0.0,0.15,Game of Thrones,0.02,X360,Focus Home Interactive,M,126.0,5.2,2012
,,,0.0,Shooter,0.25,0.25,0.0,Galactic Attack,0.0,SAT,Acclaim Entertainment,,,,1994
,,,0.0,Sports,0.25,0.25,0.0,Power Pro Kun Pocket 2,0.0,GB,Konami Digital Entertainment,,,,2000
,,Artificial Mind and Movement,0.05,Action,0.25,0.0,0.2,Happy Feet,0.01,GC,Midway Games,E,8.0,8.6,2006
,,AQ Interactive,0.09,Simulation,0.25,0.03,0.11,Zoo Resort 3D,0.02,3DS,Ubisoft,E,,,2011
,,Starfish SD,0.0,Misc,0.25,0.0,0.24,Smart Girl's Playhouse,0.02,DS,505 Games,E,,,2007
6.0,56.0,Ubisoft Shanghai,0.1,Misc,0.25,0.0,0.12,Walt Disney's The Jungle Book: Rhythm N'Groove,0.03,PS2,Disney Interactive Studios,E,,,2003
17.0,64.0,Pandemic Studios,0.05,Sports,0.25,0.0,0.19,Triple Play 2002,0.01,XB,Electronic Arts,E,,,2002
,,,0.1,Fighting,0.25,0.0,0.14,Evil Zone,0.02,PS,Titus,,,,1998
,,,0.07,Platform,0.25,0.0,0.18,Spy Kids Challenger,0.0,GBA,Disney Interactive Studios,,,,2002
,,,0.0,Misc,0.25,0.25,0.0,K-ON! Houkago Live!!,0.0,PSP,Sega,,,,2010
12.0,69.0,Beenox,0.09,Action,0.25,0.0,0.14,Monsters vs. Aliens,0.02,Wii,Activision,E10+,,,2009
,,,0.0,Strategy,0.25,0.24,0.0,A. IV Evolution: A Ressha de Ikou 4,0.02,PS,ArtDink,,,,1994
,,,0.05,Misc,0.25,0.0,0.19,Exhibition,0.01,XB,Microsoft Game Studios,,,,2001
,,,0.1,Misc,0.25,0.0,0.14,Scrabble,0.02,PS,Ubisoft,,,,1999
26.0,62.0,Ubisoft Romania,0.21,Simulation,0.25,0.0,0.0,Silent Hunter 5: Battle of the Atlantic,0.05,PC,Ubisoft,T,104.0,3.5,2010
34.0,80.0,Indie Built,0.04,Sports,0.25,0.0,0.2,Amped 2,0.01,XB,Microsoft Game Studios,E,20.0,7.7,2003
,,,0.1,Shooter,0.25,0.0,0.14,Blaster Master: Blasting Again,0.02,PS,Sunsoft,,,,2000
29.0,64.0,Square Enix,0.06,Role-Playing,0.25,0.05,0.13,Final Fantasy Crystal Chronicles: Echoes of Time,0.02,Wii,Square Enix,E10+,11.0,5.6,2009
14.0,77.0,2K Sports,0.1,Sports,0.25,0.0,0.12,College Hoops 2K6,0.03,PS2,Unknown,E,6.0,7.3,
,,,0.07,Misc,0.25,0.0,0.18,Cartoon Network Collection: Game Boy Advance Video Volume 1,0.0,GBA,,,,,2004
23.0,86.0,EA Canada,0.06,Action,0.25,0.0,0.16,NHL 08,0.03,PS3,Electronic Arts,E10+,23.0,6.9,2007
,,Torus Games,0.19,Adventure,0.25,0.0,0.04,How to Train Your Dragon 2,0.02,3DS,Little Orbit,E10+,,,2014
,,Ubisoft,0.08,Misc,0.25,0.0,0.13,Just Dance 2015,0.04,PS3,Ubisoft,E10+,4.0,6.8,2014
31.0,67.0,FuRyu,0.01,Role-Playing,0.25,0.1,0.12,The Legend of Legacy,0.02,3DS,FuRyu,E10+,54.0,7.1,2015
10.0,71.0,Juice Games,0.04,Racing,0.25,0.01,0.18,Juiced 2: Hot Import Nights,0.03,PS3,THQ,T,5.0,6.4,2007
8.0,93.0,Psygnosis,0.1,Racing,0.25,0.0,0.14,WipEout XL,0.02,PS,Psygnosis,,20.0,8.7,1996
14.0,76.0,Traveller's Tales,0.13,Action,0.25,0.0,0.1,LEGO Star Wars III: The Clone Wars,0.03,PC,LucasArts,E10+,44.0,7.5,2011
6.0,30.0,VIS Entertainment,0.1,Action,0.25,0.0,0.14,The Powerpuff Girls: Chemical X-Traction,0.02,PS,BAM! Entertainment,E,4.0,6.3,2001
,,,0.0,Action,0.25,0.25,0.0,Dynasty Warriors 6 (JP sales),0.0,PS2,Tecmo Koei,,,,2008
46.0,53.0,Team Ninja,0.02,Sports,0.25,0.06,0.15,Dead or Alive Xtreme 2,0.02,X360,Tecmo Koei,M,42.0,6.7,2006
6.0,64.0,Sidhe Interactive,0.19,Sports,0.25,0.0,0.0,Jonah Lomu Rugby Challenge,0.06,PS3,Home Entertainment Suppliers,E,,,
,,D3Publisher,0.11,Misc,0.25,0.0,0.12,Ben 10 Triple Pack,0.02,DS,D3Publisher,E10+,,,2011
48.0,59.0,Sony Interactive Entertainment,0.14,Misc,0.25,0.02,0.06,PlayStation VR Worlds,0.04,PS4,Sony Computer Entertainment,M,73.0,7.1,2016
34.0,57.0,InXile Entertainment,0.08,Action,0.25,0.02,0.12,Hunted: The Demon's Forge,0.03,PS3,Bethesda Softworks,M,70.0,6.2,2011
47.0,73.0,2015,0.05,Shooter,0.25,0.0,0.19,Men of Valor,0.01,XB,Vivendi Games,M,8.0,8.0,2004
16.0,88.0,AI,0.04,Puzzle,0.25,0.1,0.1,Bomberman Tournament,0.01,GBA,Activision,E,,,2001
,,Tornado Studios,0.0,Simulation,0.25,0.0,0.23,Project Runway,0.02,Wii,Atari,E,,,2010
,,Stainless Games,0.02,Misc,0.25,0.0,0.2,Scrabble,0.03,DS,Ubisoft,E,,,2009
22.0,71.0,EA LA,0.05,Shooter,0.25,0.0,0.19,Medal of Honor European Assault,0.01,GC,Electronic Arts,T,14.0,7.9,2005
37.0,71.0,Sonic Team,0.05,Platform,0.25,0.0,0.19,Billy Hatcher and the Giant Egg,0.01,GC,Sega,E,31.0,8.7,2003
44.0,85.0,EA Canada,0.01,Action,0.25,0.0,0.22,NHL 08,0.02,X360,Electronic Arts,E10+,44.0,8.2,2007
9.0,48.0,Midway,0.07,Misc,0.25,0.0,0.18,Midway's Greatest Arcade Hits,0.0,GBA,Midway Games,E,,,2001
,,Zoe Mode,0.05,Misc,0.25,0.0,0.17,Disney Sing It: Pop Hits,0.03,PS3,Disney Interactive Studios,E,,,2009
21.0,83.0,Studio Liverpool,0.1,Racing,0.25,0.0,0.12,WipEout Fusion,0.03,PS2,Sony Computer Entertainment,E,43.0,8.5,2002
,,,0.0,Role-Playing,0.25,0.25,0.0,Final Fantasy II,0.0,WS,SquareSoft,,,,2001
33.0,42.0,ZootFly,0.15,Action,0.25,0.0,0.05,Prison Break: The Conspiracy,0.05,PS3,Deep Silver,T,20.0,3.8,2010
,,,0.0,Role-Playing,0.25,0.23,0.0,Marie no Atelier: Salburg no Renkinjutsushi,0.02,PS,Gust,,,,1997
35.0,79.0,EA Canada,0.05,Sports,0.25,0.0,0.19,NHL 06,0.01,XB,Electronic Arts,E10+,18.0,8.4,2005
,,Majesco Games,0.07,Misc,0.25,0.0,0.18,Golden Nugget Casino,0.0,GBA,Majesco Entertainment,E,,,2004
,,Ubisoft,0.0,Simulation,0.25,0.0,0.23,Imagine: Ballet Star,0.02,DS,Ubisoft,E,4.0,7.0,2008
45.0,72.0,Blue Byte,0.22,Strategy,0.25,0.0,0.02,Anno 2205,0.02,PC,Ubisoft,E10+,278.0,5.9,2015
,,Smack Down Productions,0.0,Misc,0.25,0.0,0.23,Minute to Win It,0.02,Wii,Zoo Games,E,4.0,3.0,2010
15.0,68.0,Digital Eclipse,0.05,Misc,0.25,0.0,0.19,Atari Anthology,0.01,XB,Atari,E,,,2004
6.0,53.0,Opus,0.09,Fighting,0.25,0.0,0.14,Ultimate Fighting Championship,0.02,PS,Ubisoft,T,16.0,7.4,2000
7.0,49.0,Empire Interactive,0.14,Simulation,0.25,0.0,0.09,Animal Paradise,0.02,DS,Empire Interactive,E,,,2007
38.0,74.0,Southend Interactive,0.08,Shooter,0.25,0.0,0.16,XIII,0.01,XB,Ubisoft,M,15.0,8.3,2003
5.0,65.0,Heavy Iron Studios,0.06,Action,0.25,0.0,0.15,Up,0.03,PS3,THQ,E10+,4.0,6.5,2009
,,,0.0,Fighting,0.25,0.25,0.0,Samurai Shodown II,0.0,NG,SNK,,,,1994
,,,0.0,Misc,0.25,0.0,0.23,My Virtual Tutor: Reading Adventure Kindergarten to First,0.02,DS,Mentor Interactive,,,,2009
,,,0.0,Action,0.25,0.0,0.25,SpongeBob's Truth or Square (US sales),0.0,X360,THQ,,,,2009
5.0,64.0,Ubisoft,0.02,Misc,0.25,0.0,0.21,Michael Jackson: The Experience,0.02,DS,Ubisoft,E10+,5.0,6.6,2010
20.0,78.0,"Climax Group, Climax Studios",0.0,Racing,0.25,0.0,0.23,MotoGP '07,0.02,X360,THQ,E,11.0,7.3,2007
16.0,65.0,Rainbow Studios,0.01,Racing,0.25,0.0,0.22,Cars,0.02,X360,THQ,E,8.0,6.1,2006
,,,0.05,Sports,0.25,0.0,0.2,Fox Sports College Hoops '99,0.0,N64,Fox Interactive,,,,1998
,,,0.05,Misc,0.25,0.0,0.2,Wheel of Fortune,0.0,N64,Take-Two Interactive,,,,1997
,,,0.05,Racing,0.25,0.0,0.2,MRC: Multi-Racing Championship,0.0,N64,Ocean,,,,1997
,,,0.13,Racing,0.25,0.0,0.11,F1 Pole Position 64,0.01,N64,Ubisoft,,,,1997
,,,0.05,Action,0.25,0.0,0.2,Gex 64: Enter the Gecko,0.0,N64,GT Interactive,,,,1998
,,,0.02,Sports,0.25,0.0,0.23,Wayne Gretzky's 3D Hockey '98,0.0,N64,Midway Games,,,,1997
,,,0.05,Sports,0.25,0.0,0.2,NBA Courtside 2 featuring Kobe Bryant,0.0,N64,Nintendo,,,,1999
,,,0.04,Role-Playing,0.25,0.05,0.16,Hybrid Heaven,0.0,N64,Konami Digital Entertainment,,,,1999
,,,0.02,Sports,0.25,0.0,0.23,NBA Showtime: NBA on NBC,0.0,N64,Midway Games,,,,1999
15.0,78.0,Sega,0.03,Misc,0.25,0.1,0.09,Hatsune Miku: Project Diva F 2nd,0.03,PS3,Sega,T,49.0,8.6,2014
4.0,36.0,Hudson Soft,0.03,Role-Playing,0.25,0.14,0.07,Beyblade: Metal Fusion,0.01,DS,Hudson Soft,E,,,2009
,,Hudson,0.0,Misc,0.25,0.25,0.0,Karaoke Joysound Wii,0.0,Wii,Hudson Soft,E10+,,,2008
23.0,62.0,Toys for Bob,0.1,Action,0.25,0.0,0.12,Madagascar: Escape 2 Africa,0.03,X360,Activision,E10+,,,2008
16.0,76.0,Ghost Games,0.19,Racing,0.25,0.0,0.04,Need for Speed Rivals,0.02,PC,Electronic Arts,E10+,546.0,3.3,2013
7.0,38.0,Eurocom Entertainment Software,0.1,Action,0.25,0.0,0.12,The Mummy: Tomb of the Dragon Emperor,0.03,PS2,Vivendi Games,T,6.0,6.8,2008
22.0,81.0,Aki Corp.,0.05,Fighting,0.25,0.0,0.19,Def Jam Vendetta,0.01,GC,Electronic Arts,T,8.0,8.5,2003
,,,0.1,Platform,0.25,0.0,0.12,Scooby-Doo! Unmasked,0.03,PS2,THQ,,,,2005
,,,0.0,Racing,0.25,0.23,0.0,Penny Racers,0.02,PS,Sony Computer Entertainment,,,,1996
31.0,75.0,Maxis,0.05,Simulation,0.25,0.0,0.19,The Sims 2,0.01,XB,Electronic Arts,T,8.0,7.1,2005
20.0,63.0,"Treyarch, Shaba Games",0.01,Action,0.25,0.0,0.22,Spider-Man: Web of Shadows,0.02,Wii,Activision,T,13.0,6.9,2008
,,,0.09,Misc,0.25,0.0,0.14,Caesars Palace II,0.02,PS,Interplay,,,,1998
22.0,69.0,2K Marin,0.13,Shooter,0.25,0.0,0.08,The Bureau: XCOM Declassified,0.04,PS3,Take-Two Interactive,M,79.0,6.7,2013
21.0,87.0,Blue Shift,0.1,Sports,0.25,0.0,0.12,World Series Baseball 2K3,0.03,PS2,Sega,E,19.0,8.7,2003
8.0,57.0,Page 44 Studios,0.01,Sports,0.25,0.0,0.22,Tony Hawk's Proving Ground,0.02,Wii,Activision,T,19.0,6.2,2007
,,,0.0,Sports,0.25,0.25,0.0,Pro Yakyuu Team o Tsukurou!,0.0,SAT,Sega,,,,1998
10.0,63.0,Amaze,0.09,Action,0.25,0.0,0.11,Indiana Jones and the Staff of Kings,0.05,PSP,Activision,T,17.0,7.8,2009
52.0,70.0,Relic,0.02,Action,0.25,0.0,0.21,The Outfit,0.02,X360,THQ,M,48.0,7.5,2006
,,,0.0,Adventure,0.25,0.25,0.0,Sentimental Graffiti,0.0,SAT,NEC Interchannel,,,,1998
,,,0.0,Action,0.25,0.0,0.23,Avatar: The Last Airbender - The Burning Earth,0.02,Wii,THQ,,,,2007
45.0,56.0,Venom Games,0.08,Sports,0.25,0.0,0.14,Don King Presents: Prizefighter,0.02,X360,Take-Two Interactive,T,29.0,6.4,2008
,,,0.05,Role-Playing,0.25,0.06,0.12,Shin Megami Tensei x Fire Emblem,0.02,WiiU,Nintendo,,,,2015
,,Take-Two Interactive,0.0,Adventure,0.25,0.0,0.23,The Backyardigans,0.02,DS,Take-Two Interactive,E,,,2009
,,,0.0,Action,0.25,0.25,0.0,Yakuza Zero: The Place of Oath,0.0,PS3,Sega,,,,2015
27.0,64.0,Capcom,0.03,Action,0.25,0.18,0.03,Devil Kings,0.01,PS2,Capcom,T,12.0,7.4,2005
,,,0.09,Sports,0.25,0.0,0.14,NBA Jam Tournament Edition,0.02,PS,Acclaim Entertainment,,,,1995
,,,0.07,Role-Playing,0.25,0.0,0.18,Medabots AX: Metabee,0.0,GBA,Natsume,,,,2002
,,,0.0,Sports,0.25,0.24,0.0,Tennis no Oji-Sama: Genius Boys Academy,0.01,GBA,Konami Digital Entertainment,,,,2002
,,,0.06,Action,0.25,0.0,0.16,Kung Fu Panda 2,0.02,X360,THQ,,,,2011
18.0,57.0,Avalanche Software,0.05,Adventure,0.25,0.0,0.18,Bolt,0.02,X360,Disney Interactive Studios,E10+,7.0,7.1,2008
,,,0.09,Action,0.25,0.0,0.14,Shadow Man,0.02,PS,Acclaim Entertainment,,,,1998
50.0,57.0,Beenox,0.05,Action,0.25,0.0,0.18,Spider-Man: Edge of Time,0.02,X360,Activision,T,33.0,6.8,2011
,,,0.01,Role-Playing,0.25,0.24,0.0,Freshly-Picked: Tingle's Rosy Rupeeland,0.0,DS,Nintendo,,,,2006
,,,0.0,Sports,0.25,0.25,0.0,Netsu Chu! Pro Yakyuu 2002,0.0,PS2,Namco Bandai Games,,,,2002
,,,0.01,Misc,0.25,0.0,0.22,"Barbie: Jet, Set & Style!",0.02,Wii,THQ,,,,2011
28.0,83.0,Rockstar Leeds,0.13,Adventure,0.25,0.0,0.08,L.A. Noire: The Complete Edition,0.03,PC,Take-Two Interactive,M,903.0,7.9,2011
7.0,43.0,"Koei, Omega Force",0.09,Action,0.25,0.0,0.12,Dynasty Warriors 6,0.03,PS2,Tecmo Koei,T,14.0,5.4,2008
,,,0.01,Action,0.25,0.0,0.23,Porky's,0.0,2600,20th Century Fox Video Games,,,,1982
19.0,70.0,Secret Level,0.05,Shooter,0.25,0.0,0.19,America's Army: Rise of a Soldier,0.01,XB,Ubisoft,T,21.0,7.4,2005
14.0,89.0,Game Arts,0.09,Role-Playing,0.25,0.0,0.14,Grandia,0.02,PS,Ubisoft,E,77.0,6.6,1999
,,Collision Studios,0.06,Sports,0.25,0.0,0.17,Daisy Fuentes Pilates,0.02,Wii,505 Games,E,,,2009
,,,0.09,Racing,0.25,0.0,0.14,F1 2000,0.02,PS,Electronic Arts,,,,2000
32.0,51.0,7 Studios,0.09,Adventure,0.25,0.0,0.12,Pirates of the Caribbean: The Legend of Jack Sparrow,0.03,PS2,Ubisoft,T,13.0,7.5,2006
,,Y's K,0.0,Simulation,0.25,0.0,0.22,Petz: Crazy Monkeyz,0.02,Wii,Ubisoft,E,,,2008
,,,0.09,Racing,0.25,0.0,0.12,WRC: World Rally Championship,0.03,PS2,Sony Computer Entertainment,,,,2001
,,Electronic Arts,0.0,Simulation,0.25,0.0,0.23,Littlest Pet Shop: Country Friends,0.02,DS,Electronic Arts,E,,,2009
4.0,55.0,Artificial Mind and Movement,0.05,Platform,0.25,0.0,0.19,"Ed, Edd n Eddy: The Mis-Edventures",0.01,GC,Midway Games,E,10.0,7.9,2005
4.0,67.0,Rainbow Studios,0.09,Racing,0.25,0.0,0.12,Cars: Mater-National Championship,0.03,PS2,THQ,E,,,2007
31.0,65.0,From Software,0.01,Simulation,0.25,0.03,0.19,Armored Core 4,0.02,X360,505 Games,T,31.0,7.2,2007
,,Sidhe Interactive,0.09,Racing,0.25,0.0,0.14,Dreamworks Madagascar Kartz,0.02,X360,Activision,E,4.0,6.0,2009
,,,0.09,Strategy,0.25,0.0,0.14,Dune 2000,0.02,PS,Electronic Arts,,,,1999
,,,0.0,Role-Playing,0.25,0.25,0.0,Monster Hunter G,0.0,Wii,Capcom,,,,2009
,,,0.12,Sports,0.25,0.0,0.06,UEFA Euro 2008 Austria-Switzerland,0.06,PSP,Electronic Arts,,,,2008
7.0,59.0,Milestone S.r.l,0.11,Racing,0.25,0.0,0.12,SBK Superbike World Championship,0.02,PS3,Black Bean Games,E10+,8.0,6.1,2008
5.0,50.0,LucasArts,0.07,Action,0.25,0.0,0.16,Indiana Jones and the Staff of Kings,0.02,DS,Activision,T,11.0,6.8,2009
